counter	temp	goal	relay	energy
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
7	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
8	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
9	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
10	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
11	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
12	784	298	0	0
