counter	temp	goal	relay	energy
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
13	23	298	1	260
14	23	298	1	260
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
14	23	298	1	280
15	23	298	1	280
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
15	23	298	1	300
16	23	298	1	300
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
16	23	298	1	320
17	23	298	1	320
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	23	298	1	340
17	31	298	1	340
18	31	298	1	340
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	31	298	1	360
18	121	298	1	360
19	121	298	1	360
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	121	298	1	380
19	141	298	1	380
20	141	298	1	380
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
20	141	298	1	400
21	141	298	1	400
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	141	298	1	420
21	70	298	1	420
22	70	298	1	420
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	70	298	1	440
22	31	298	1	440
23	31	298	1	440
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	31	298	1	460
23	0	298	1	460
24	0	298	1	460
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
24	0	298	1	480
25	0	298	1	480
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
25	0	298	1	500
26	0	298	1	500
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
26	0	298	1	520
27	0	298	1	520
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
27	0	298	1	540
28	0	298	1	540
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	0	298	1	560
28	3	298	1	560
29	3	298	1	560
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	3	298	1	580
29	23	298	1	580
30	23	298	1	580
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	23	298	1	600
30	58	298	1	600
31	58	298	1	600
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	58	298	1	620
31	101	298	1	620
32	101	298	1	620
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	101	298	1	640
32	109	298	1	640
33	109	298	1	640
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	109	298	1	660
33	101	298	1	660
34	101	298	1	660
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	101	298	1	680
34	78	298	1	680
35	78	298	1	680
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	78	298	1	700
35	54	298	1	700
36	54	298	1	700
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	54	298	1	720
36	19	298	1	720
37	19	298	1	720
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	19	298	1	740
37	0	298	1	740
38	0	298	1	740
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	0	298	1	760
38	23	298	1	760
39	23	298	1	760
39	23	298	1	780
39	23	298	1	780
39	23	298	1	780
39	23	298	1	780
